Title,Link
"My Touch X10 ,64GB, 4G LTE, 4GB RAM, mėlyna , su dėklu",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-my-touch-x10-64gb-4g-lte-4gb?id=63877014
My Touch X10 Pro Silver,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-my-touch-x10-pro-silver?id=74605179
"iPad 10.9"" Wi-Fi 256GB - Silver 10th Gen - MPQ83HC/A",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-ipad-109-wi-fi-256gb-silver-10th?id=60709658
Oukitel RT3 4G 4/64GB Black,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-oukitel-rt3-4g-464gb-black?id=67919111
"Apple iPad Pro 12.9"" Wi‑Fi 128GB - Space Grey MNXP3HC/A",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-apple-ipad-pro-129-wifi-128gb-space?id=60709818
Samsung Galaxy Tab Active4 Pro 5G 6/128GB SM-T636BZKEEEE,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-samsung-galaxy-tab-active4-pro-5g-6128gb?id=61273548
"Xiaomi Redmi Pad SE 8.7"" 4|128 GB szary|graphite gray 58183",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-xiaomi-58183?id=91603565
Chuwi Hi10 XPro 4G 4/128GB Grey,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-chuwi-hi10-xpro-4g-4128gb-grey?id=73977366
"Lenovo Tab Plus, 8GB/128GB",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-lenovo-tab-plus-8gb128gb?id=89819595
Samsung Galaxy Tab S10+ 4/512GB Silver SM-X820,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-samsung-galaxy-tab-s10-4512gb-silver-sm?id=94787373
Samsung Galaxy Tab S9 FE WiFi 6/128GB Gray SM-X510NZAAEUB,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-samsung-galaxy-tab-s9-fe-wifi-6128gb?id=77066619
Apple iPad Mini Wi-Fi 64GB Space Gray 6th Gen MK7M3HC/A,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-apple-ipad-mini-wi-fi-64gb-space?id=47786622
Samsung Galaxy Tab A8 WiFi 4/128GB SM-X200NZAFEUE,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-samsung-galaxy-tab-a8-wifi-4128gb-sm?id=49033069
7 colių planšetinis kompiuteris vaikams,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-7-coliu-plansetinis-kompiuteris-vaikams?id=102027606
"My Touch X10 ,64GB, 4G LTE, 4GB RAM, pilka , su dėklu",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-my-touch-x10-64gb-4g-lte-4gb?id=62433983
Samsung Galaxy Tab S9 FE 5G 8/256 GB Grey,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-samsung-galaxy-tab-s9-fe-5g-8256?id=77427579
Samsung Galaxy Tab S6 Lite 2024 Gray (SM-P620NZAAEUE),https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-samsung-galaxy-tab-s6-lite-2024-gray?id=82306490
Xiaomi Redmi Pad Pro 6/128Gb Mint Green,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-xiaomi-redmi-pad-pro-6128gb-mint-green?id=92408359
Samsung Tab S6 Lite SM-P620 4/64GB DS WiFi Oxford Gray,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-samsung-tab-s6-lite-sm-p620-464gb?id=81904940
Grafinis planšetinis kompiuteris XP- Pen Artist 12 Pro,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-grafinis-plansetinis-kompiuteris-xp-pen-artist-12?id=49929873
Xiaomi Redmi Pad Pro 12.1 6GB/128GB Mint Green,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-xiaomi-redmi-pad-pro-121-6gb128gb-mint?id=86062840
Samsung Galaxy Tab A8 WiFi 4/64GB SM-X200NZAEEUE,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-samsung-galaxy-tab-a8-wifi-464gb-sm?id=48950259
Lenovo Tab M11 ZADB0018PL,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-lenovo-tab-m11-zadb0018pl?id=81117387
Lenovo Tab M11 Luna Grey ZADA0134SE,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-lenovo-tab-m11-luna-grey-zada0134se?id=79771090
"iPad Air 11"" M2 Wi-Fi 128GB - Blue - MUWD3HC/A",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-ipad-air-11-m2-wi-fi-128gb?id=84183032
Kruger & Matz Eagle 806 Black (KM0806),https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-kruger-matz-eagle-806-black-km0806?id=78765453
eSTAR URBAN Tablet LTE IPS screen 4/64GB,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-estar-urban-tablet-lte-ips-screen-464gb?id=34768719
Xiaomi Poco Pad 8GB/256GB Blue,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-xiaomi-poco-pad-8gb256gb-blue?id=94622233
Lenovo Tab P12 ZACH0204SE,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-lenovo-tab-p12-zach0204se?id=92393760
Blackview Tab 60 4G 6/128GB lron Grey,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-blackview-tab-60-4g-6128gb-lron-grey?id=78682423
Lenovo Tab M10 Blue ZACT0011SE,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-lenovo-tab-m10-blue-zact0011se?id=74907551
"Huawei MediaPad T3 10"", 16GB, WiFi, Pilka",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-huawei-mediapad-t3-10-16gb-wifi-pilka?id=16120755
Wacom CTL-682-S,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-wacom-ctl-682-s?id=20215220
"Android planšetinis kompiuteris su klaviatūra aštuonių branduolių procesorius, talpa 1 TB",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-android-plansetinis-kompiuteris-su-klaviatura-astuoniu-branduoliu?id=104722116
"Planšetinio kompiuterio stovas, universalus kelių kampų neslystantis reguliuojamas laikiklis",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-plansetinio-kompiuterio-stovas-universalus-keliu-kampu-neslystantis?id=112717391
XIAOMI Pad 5 6/256GB Cosmic Gray planšetinis kompiuteris,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-xiaomi-pad-5-6256gb-cosmic-gray-plansetinis?id=56144793
Blackview Tab 80 LTE 4/64GB Mint Green,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-blackview-tab-80-lte-464gb-mint-green?id=76994714
Apple iPad mini (A17 Pro) Wi-Fi 128GB - Space Grey MXN63HC/A,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-apple-ipad-mini-a17-pro-wi-fi?id=99007557
Blackview Active 8 Pro 256GB 4G,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-blackview-active-8-pro-256gb-4g?id=76037447
"10,1 colio planšetinis kompiuteris, skirtas Android 11.0 2,4G 5G WiFi 6GB 128GB 1920x1200 IPS priekinis 5MP galinis 13MP skambinimo planšetinis kompiuteris 100?240V juodas EU kištukas",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-101-colio-plansetinis-kompiuteris-skirtas-android-110?id=102022696
"7 colių planšetinis kompiuteris vaikams, skirtas Android 10.0 WiFi 4GB 32GB 1960x1080 IPS 5MP priekinis 8MP galinis planšetinis kompiuteris su laikikliu JK kištuku 100-240V",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-7-coliu-plansetinis-kompiuteris-vaikams-skirtas-android?id=102026736
"Lenovo Yoga Tab 11, Wifi, 4GB/128GB, Storm Gray, ZA8W0035PL",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-lenovo-yoga-tab-11-wifi-4gb128gb-storm?id=46854337
"iPad Air 11"" M2 Wi-Fi + Cellular 128GB - Starlight - MUXF3HC/A",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-ipad-air-11-m2-wi-fi-cellular?id=84183696
"Denver TAQ-10285 10.1"" 64GB, Wi-Fi, Juoda",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-denver-taq-10285-101-64gb-wi-fi?id=25366590
Lenovo Tab P11 (2nd Gen) ZABF0287GR Storm Gray,https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-lenovo-tab-p11-2nd-gen-zabf0287gr-storm?id=74429231
"Apple iPad 10.2"" Wi-Fi + Cellular 64GB - Space Grey 9th Gen MK473HC/A",https://pigu.lt/lt/plansetiniai-kompiuteriai/plansetes-tablets/plansetinis-kompiuteris-apple-ipad-102-wi-fi-cellular-64gb?id=44884748
