Title,Link
Flexcopter FX3,https://pigu.lt/lt/kompiuterine-technika/dronai/flexcopter-fx3?id=19298950
Ramana family shop Dronas su kamera 4K WiFi,https://pigu.lt/lt/kompiuterine-technika/dronai/ramana-family-shop-dronas-su-kamera-4k?id=96066397
Dronas Toy 4K HD D88 E88 PRO WIFI RAMANA family shop,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-toy-4k-hd-d88-e88-pro?id=95531117
Mini RC Dronas valdomas pultu Smurf,https://pigu.lt/lt/kompiuterine-technika/dronai/mini-rc-dronas-valdomas-pultu-smurf?id=73302734
"Dronas DJI Avata 2 Fly More Combo, 3 baterijos",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-dji-avata-2-fly-more-combo?id=82913055
Denver DRO-170,https://pigu.lt/lt/kompiuterine-technika/dronai/denver-dro-170?id=30085571
Dronas PRO Su dviem kameromis ir trimis baterijomis WIFI 250m 1800 mAh,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-pro-su-dviem-kameromis-ir-trimis?id=56009733
E63 Pro 4k,https://pigu.lt/lt/kompiuterine-technika/dronai/e63-pro-4k?id=84182897
RC Drone Syma Z6PRO,https://pigu.lt/lt/kompiuterine-technika/dronai/rc-drone-syma-z6pro?id=69780416
"Dronas r/c valdomas programėle, su filmavimo funkcija , 2 baterijos 3.7V Ramana family shop",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-rc-valdomas-programele-su-filmavimo-funkcija?id=95807757
JJRC H36 Mini 2.4,https://pigu.lt/lt/kompiuterine-technika/dronai/jjrc-h36-mini-24ghz-4ch-juodas?id=45459203
DJI Mini 2 SE,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-2-se?id=70007131
Drone 4K UHD E88 Pro,https://pigu.lt/lt/kompiuterine-technika/dronai/drone-4k-uhd-e88-pro?id=93290317
DJI Mini 3,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-3?id=82380905
Dronas Toy 4K hd D88 E88 Pro wifi,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-toy-4k-hd-d88-e88-pro?id=95538412
"Puikus greitas, manevringas dronas su GPS ir įmontuota internetinė kamera",https://pigu.lt/lt/kompiuterine-technika/dronai/puikus-greitas-manevringas-dronas-su-gps-ir?id=60144739
"Dronas r/c valdomas programėle, su filmavimo funkcija , 2 baterijos 3.7V Ramana family shop",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-rc-valdomas-programele-su-filmavimo-funkcija?id=95807762
Smurf Mini,https://pigu.lt/lt/kompiuterine-technika/dronai/smurf-mini?id=73497939
Skraidantis dronas - kamuolys,https://pigu.lt/lt/kompiuterine-technika/dronai/skraidantis-dronas-kamuolys?id=53713744
E88 Pro Drone,https://pigu.lt/lt/kompiuterine-technika/dronai/e88-pro-drone?id=92003055
DJI Mini 2 SE Fly More Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-2-se-fly-more-combo?id=80419235
MJX X600,https://pigu.lt/lt/kompiuterine-technika/dronai/mjx-x600?id=94586922
E88 PRO HD Headless 2.4 Ghz Furniture 1600 mAh,https://pigu.lt/lt/kompiuterine-technika/dronai/e88-pro-hd-headless-24-ghz-furniture?id=86733952
P5 dronas 4K,https://pigu.lt/lt/kompiuterine-technika/dronai/p5-dronas-4k?id=49252634
Syma Z3,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-rc-syma-z3-24ghz-su-kamera?id=49298724
Dronas E99 Pro,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-e99-pro?id=82343372
Jokomisiada RC0657,https://pigu.lt/lt/kompiuterine-technika/dronai/jokomisiada-rc0657?id=94446823
Lenovo G6Pro UAV,https://pigu.lt/lt/kompiuterine-technika/dronai/lenovo-g6pro-uav?id=74156876
SG908 MAX,https://pigu.lt/lt/kompiuterine-technika/dronai/sg908-max?id=86157652
Syma X23W 2.4,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-syma-x23w-24ghz-4ch-fpv?id=49297724
DJI Mini 3 su DJI RC nuotolinio valdymo pulteliu,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-3-with-dji-rc-remote?id=68608741
"Syma dronas X23W su kamera, Baltos spalvos",https://pigu.lt/lt/kompiuterine-technika/dronai/syma-dronas-x23w-su-kamera-baltos-spalvos?id=64379588
KY102,https://pigu.lt/lt/kompiuterine-technika/dronai/ky102?id=81664350
F6 GPS 4K FPV,https://pigu.lt/lt/kompiuterine-technika/dronai/f6-gps-drone-4k-dvieju-kameru-fpv?id=53227189
"Dronas STONE RC PRO su dviem aukštos kokybės kameromis ir trimis baterijomis, 300 m, 2500 mAh",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-stone-rc-pro-su-dviem-aukstos?id=56234368
4DRC 4D-V27,https://pigu.lt/lt/kompiuterine-technika/dronai/4drc-4d-v27?id=75217873
DJI Mini 4 Pro RC-N2,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-4-pro-rc-n2?id=76056957
"Dronas (GPS , Wi-Fi 2000 m.)",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-gps-wi-fi-2000-m?id=85993712
Dronas,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas?id=82250097
FPV E88,https://pigu.lt/lt/kompiuterine-technika/dronai/fpv-e88?id=74898571
E88 Pro 4k HD,https://pigu.lt/lt/kompiuterine-technika/dronai/e88-pro-4k-hd?id=76968832
Overmax X-BEE 9.5,https://pigu.lt/lt/kompiuterine-technika/dronai/overmax-x-bee-95?id=47574017
F6 PRO 4DRC,https://pigu.lt/lt/kompiuterine-technika/dronai/f6-pro-4drc?id=75021458
Skraidantis disco LED kamuoliukas su jutikliu,https://pigu.lt/lt/kompiuterine-technika/dronai/skraidantis-disco-led-kamuoliukas-su-jutikliu?id=50743794
Syma X5HW,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x5hw?id=38795893
Denver DRO-120,https://pigu.lt/lt/kompiuterine-technika/dronai/denver-dro-120?id=24083345
Syma Z4W,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-z4w?id=45459533
DJI CP.MA.00000312.03,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-cpma0000031203?id=37302148
DJI Mini 2 Fly More Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-2-fly-more-combo?id=34361456
DJI Mini 3 Fly More Combo su DJI RC nuotolinio valdymo pulteliu,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-3-fly-more-combo-cpma0000061301?id=65283508
Tarot,https://pigu.lt/lt/kompiuterine-technika/dronai/tarot?id=84303570
Fimi X8 Mini FMWRJ04A7,https://pigu.lt/lt/kompiuterine-technika/dronai/fimi-x8-mini-fmwrj04a7?id=47674502
Denver DRB-220,https://pigu.lt/lt/kompiuterine-technika/dronai/denver-drb-220?id=48011757
S1S,https://pigu.lt/lt/kompiuterine-technika/dronai/s1s?id=75123308
Idea 12 RC FPV,https://pigu.lt/lt/kompiuterine-technika/dronai/idea-12-rc-fpv?id=82136500
Ryze Tech Tello Toy,https://pigu.lt/lt/kompiuterine-technika/dronai/ryze-tech-tello-toy?id=21979335
DJI CP.MA.00000359.01,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-cpma0000035901?id=39963033
Syma Z5,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-z5?id=45459643
"RG101 UAV dronas GPS,",https://pigu.lt/lt/kompiuterine-technika/dronai/rg101-uav-dronas-gps?id=53520314
Dronas E88 Pro,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-e88-pro?id=74823359
E95 Pro,https://pigu.lt/lt/kompiuterine-technika/dronai/e95-pro?id=75598438
998 PRO 720 HD Camera Wifi,https://pigu.lt/lt/kompiuterine-technika/dronai/998-pro-720-hd-camera-wifi?id=67388554
Dronas JJRC H107 su HD WIFI kamera ir galingais skydais,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-jjrc-h107-su-hd-wifi-kamera?id=75271628
Syma X5HW,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x5hw?id=90633230
Hikari Evo E88,https://pigu.lt/lt/kompiuterine-technika/dronai/hikari-evo-e88?id=93430182
2024 E88Pro RC Drone 4K Professinal,https://pigu.lt/lt/kompiuterine-technika/dronai/2024-e88pro-rc-drone-4k-professinal?id=101088276
DJI Mavic Air 2 Combo DJI Care Bundle,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mavic-air-2-combo-dji-care?id=56559613
ThreeFire V888,https://pigu.lt/lt/kompiuterine-technika/dronai/threefire-v888?id=107608111
Airi kvadrakopteris HD,https://pigu.lt/lt/kompiuterine-technika/dronai/airi-kvadrakopteris-hd?id=64347198
TXD-8SL,https://pigu.lt/lt/kompiuterine-technika/dronai/txd-8sl?id=78705127
DJI Mavic 3 Pro (DJI RC) Professional,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mavic-3-pro-dji-rc-professional?id=71467776
Syma Z6,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-z6?id=37869888
Inny XS816,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-inny-xs816?id=38796228
Syma X26 2,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-syma-x26-2ghz?id=49508618
Syma Z4,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-z4?id=45459628
Syma X5C 2,https://pigu.lt/lt/kompiuterine-technika/dronai/rc-dronas-syma-x5c-24ghz?id=50472979
Syma X23W-BLK,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-syma-x23w-blk?id=24629650
Dronas Autel 102000767,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-autel-102000767?id=49440313
Syma X15A-BLK,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x15a-blk?id=33856056
Syma X23-WHT,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x23-wht?id=32479916
DJI Mini 3 Pro Consumer CP.MA.00000485.01,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-3-pro-consumer-cpma0000048501?id=61504578
ExtraLink E99 Pro,https://pigu.lt/lt/kompiuterine-technika/dronai/extralink-e99-pro?id=101410082
JJRC H36 Mini 2.4,https://pigu.lt/lt/kompiuterine-technika/dronai/jjrc-h36-mini-24?id=45459573
"Dronas Autel EVO Lite, CMOS 1"", 20 MP",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-autel-evo-lite-cmos-1-20?id=49264389
DJI Mavic 3 Classic,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mavic-3-classic?id=66118163
Syma X20P RTF 360,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x20p-24ghz-rtf-360?id=45459833
Syma X15A-WHT,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-syma-x15a-wht?id=32892606
K80Air 2S GPS 5G 4K,https://pigu.lt/lt/kompiuterine-technika/dronai/k80air-2s-gps-dronas-5g-4k-wifi?id=49252619
Syma X5HW WiFi,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x5hw-wifi?id=66475196
L900 PRO GPS 24K,https://pigu.lt/lt/kompiuterine-technika/dronai/l900-pro-gps-24k?id=68021224
DJI Avata Explorer Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-avata-explorer-combo?id=70273296
Flybotic Flashing Drone,https://pigu.lt/lt/kompiuterine-technika/dronai/flybotic-flashing-drone?id=71877976
Lenovo K9Pro UAV,https://pigu.lt/lt/kompiuterine-technika/dronai/lenovo-k9pro-uav?id=74156946
DJI Air 3 Fly More Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-air-3-fly-more-combo?id=74613186
DJI Air 3 DJI RC-N2,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-air-3-dji-rc-n2?id=75035277
Artikulas DH861-Q5,https://pigu.lt/lt/kompiuterine-technika/dronai/artikulas-dh861-q5?id=75098287
DJI Mini 4 Pro RC 2,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-4-pro-rc-2?id=76065837
Overmax X-bee drone 9.5,https://pigu.lt/lt/kompiuterine-technika/dronai/overmax-x-bee-drone-95?id=79376702
TPC,https://pigu.lt/lt/kompiuterine-technika/dronai/tpc?id=84303535
Dronas Syma Z5,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-syma-z5?id=89764785
Rollei Fly 80 Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/rollei-fly-80-combo?id=91586080
"Nuotoliniu būdu valdomas dronas, juodas, Syma X23W FPV WIFI",https://pigu.lt/lt/kompiuterine-technika/dronai/nuotoliniu-budu-valdomas-dronas-juodas-syma-x23w?id=98577562
Denver DCW-360,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-denver-dcw-360?id=20845260
Loudspeaker MP-130 DJI SkyPort Megaphone for DJI Matrice Drones,https://pigu.lt/lt/kompiuterine-technika/dronai/loudspeaker-mp-130-dji-skyport-megaphone-for?id=48103912
Profesionalus malūnsparnis FPV Dron LU3 MAX GPS dronas 8K HD,https://pigu.lt/lt/kompiuterine-technika/dronai/profesionalus-malunsparnis-fpv-dron-lu3-max-gps?id=52571669
S604 Pro GPS 4K HD kamera WIFI FPV dronas,https://pigu.lt/lt/kompiuterine-technika/dronai/s604-pro-gps-4k-hd-kamera-wifi?id=53227184
"Dronas DJI, Mini 3 Pro, CP.MA.00000492.01",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-dji-mini-3-pro-cpma0000049201?id=54754834
"Syma dronas X23W su kamera, Juodos spalvos",https://pigu.lt/lt/kompiuterine-technika/dronai/syma-dronas-x23w-su-kamera-juodos-spalvos?id=64379583
5G WIFI FPV,https://pigu.lt/lt/kompiuterine-technika/dronai/5g-wifi-fpv?id=64832588
DJI Mavic 3 Pro Fly More Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mavic-3-pro-fly-more-combo?id=71467781
Lenovo G6Pro UAV,https://pigu.lt/lt/kompiuterine-technika/dronai/lenovo-g6pro-uav?id=74156881
SG908 MAX,https://pigu.lt/lt/kompiuterine-technika/dronai/sg908-max?id=74839669
"Dronas Memfis, E95 PRO 350",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-memfis-e95-pro-350?id=76050998
"Sky Hawkeye FVP 2,4 GHz",https://pigu.lt/lt/kompiuterine-technika/dronai/sky-hawkeye-fvp-24-ghz?id=80828105
F6 PRO 4DRC,https://pigu.lt/lt/kompiuterine-technika/dronai/f6-pro-4drc?id=86158432
Hikari Pro EVO E88,https://pigu.lt/lt/kompiuterine-technika/dronai/hikari-pro-evo-e88?id=86259867
Syma Z6PRO RC,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-z6pro-rc?id=89764470
Syma X30,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x30?id=89764780
HoverAir X1 Standard,https://pigu.lt/lt/kompiuterine-technika/dronai/hoverair-x1-standard?id=89924020
Fimi X8 Mini 3 Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/fimi-x8-mini-3-combo?id=91119890
DJI Neo No RC,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-neo-no-rc?id=92783322
Syma X31,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x31?id=93034547
Syma X5HW,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x5hw?id=93788828
K80Air 2S GPS 5G 4K,https://pigu.lt/lt/kompiuterine-technika/dronai/k80air-2s-gps-dronas-5g-4k-wifi?id=49252614
K80Air 2S GPS 5G 4K,https://pigu.lt/lt/kompiuterine-technika/dronai/k80air-2s-gps-dronas-5g-4k-wifi?id=49252624
Nauja Mini Drone 4K HD camera Wifi Fpv Luchtdruk Hoogte Hold,https://pigu.lt/lt/kompiuterine-technika/dronai/nauja-mini-drone-4k-hd-camera-wifi?id=52571684
"Dronas su kamera Syma W3, EIS, 2K, GPS",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-su-kamera-syma-w3-eis-2k?id=64379613
"Dronas (GPS , Wi-Fi 2000 m.)",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-gps-wi-fi-2000-m?id=67195109
DJI Mini 3,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-3?id=70369766
Lenovo S96,https://pigu.lt/lt/kompiuterine-technika/dronai/lenovo-s96?id=74156886
Quadcopter X2-PRO3,https://pigu.lt/lt/kompiuterine-technika/dronai/quadcopter-x2-pro3?id=74156891
SG906 MAX2,https://pigu.lt/lt/kompiuterine-technika/dronai/sg906-max2?id=74684859
4DRC F4 Pro 3-Axis,https://pigu.lt/lt/kompiuterine-technika/dronai/4drc-f4-pro-3-axis?id=75272438
"Dronas r/c valdomas programėle, su filmavimo funkcija , 2 baterijos 3.7V",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-rc-valdomas-programele-su-filmavimo-funkcija?id=75920763
Xiaomi Fimi X8 Pro,https://pigu.lt/lt/kompiuterine-technika/dronai/xiaomi-fimi-x8-pro?id=81328625
4DRC F4 Pro 3-Axis,https://pigu.lt/lt/kompiuterine-technika/dronai/4drc-f4-pro-3-axis?id=86160272
ThreeFire V162,https://pigu.lt/lt/kompiuterine-technika/dronai/threefire-v162?id=115161711
Syma X23-BLK,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-syma-x23-blk?id=32479911
Dronas Autel 102000882,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-autel-102000882?id=49440328
FIMI X8 Se 2022 V2 Standard,https://pigu.lt/lt/kompiuterine-technika/dronai/fimi-x8-se-2022-v2-standard?id=62134553
"Dronas su kamera Syma X31, 4K, FHD, GPS",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-su-kamera-syma-x31-4k-fhd?id=64379618
Syma Z3,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-z3?id=66987229
DJI Mavic 3 Pro + DJI RC Pro Fly More Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mavic-3-pro-dji-rc-pro?id=71467786
Dronas E99 Pro Max,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-e99-pro-max?id=76050978
4DRC F6/V12 Combo 1600 mAh,https://pigu.lt/lt/kompiuterine-technika/dronai/4drc-f6v12-combo-1600-mah?id=76866167
Pro B0967YRBKV,https://pigu.lt/lt/kompiuterine-technika/dronai/pro-b0967yrbkv?id=80328652
Rebel 600 mAh,https://pigu.lt/lt/kompiuterine-technika/dronai/rebel-600-mah?id=82252117
JJRC RC H36 Mini,https://pigu.lt/lt/kompiuterine-technika/dronai/jjrc-rc-h36-mini?id=89751085
Syma X30,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x30?id=89751110
Syma X23W,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x23w?id=89763350
Oem C128 4CH,https://pigu.lt/lt/kompiuterine-technika/dronai/oem-c128-4ch?id=91884060
RC SYMA Z3,https://pigu.lt/lt/kompiuterine-technika/dronai/rc-syma-z3?id=93034567
EVI F14,https://pigu.lt/lt/kompiuterine-technika/dronai/evi-f14?id=111493246
DJI Mavic Air 2 Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mavic-air-2-combo?id=31600327
Autel 102000254,https://pigu.lt/lt/kompiuterine-technika/dronai/autel-102000254?id=34571421
Autel EVO Nano+,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-autel-evo-nano-standard-gray-cmos?id=52172019
DJI Avata (No RC)|CP.FP.00000062.02,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-avata-no-rccpfp0000006202?id=60294883
"Syma X30 2,4 GHz GPS FPV Wifi 1080p",https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x30-24-ghz-gps-fpv-wifi?id=62640163
DJI Inspire 3 Enterprise,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-inspire-3-enterprise?id=72055926
Allnoel 4drc F10,https://pigu.lt/lt/kompiuterine-technika/dronai/allnoel-4drc-f10?id=74245496
4DRC 4D-V27,https://pigu.lt/lt/kompiuterine-technika/dronai/4drc-4d-v27?id=75217778
Allnoel S162 Pro,https://pigu.lt/lt/kompiuterine-technika/dronai/allnoel-s162-pro?id=75533138
Giister E99 Pro,https://pigu.lt/lt/kompiuterine-technika/dronai/giister-e99-pro?id=80277482
Dronas E99 Pro,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-e99-pro?id=80557732
L900 Pro GPS,https://pigu.lt/lt/kompiuterine-technika/dronai/l900-pro-gps?id=84165622
Carrera,https://pigu.lt/lt/kompiuterine-technika/dronai/carrera?id=84303540
Syma RC X20P,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-rc-x20p?id=89749715
JJRC RC H36 Mini,https://pigu.lt/lt/kompiuterine-technika/dronai/jjrc-rc-h36-mini?id=89751090
Syma Z6 PRO,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-z6-pro?id=89751125
Syma X23W,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x23w?id=89751230
HoverAir X1,https://pigu.lt/lt/kompiuterine-technika/dronai/hoverair-x1?id=89923995
DJI Mini 3 Fly More Combo (DJI RC 2024),https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-3-fly-more-combo-dji?id=90437350
Fimi X8 Mini 3 Standard,https://pigu.lt/lt/kompiuterine-technika/dronai/fimi-x8-mini-3-standard?id=91119880
Syma X26,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x26?id=91965845
Skytech TK109H,https://pigu.lt/lt/kompiuterine-technika/dronai/skytech-tk109h?id=93434362
Dronas DJI Air 3S Fly More Combo with DJI RC 2,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-dji-air-3s-fly-more-combo?id=99125537
DJI Mini 4 Pro Fly More Combo (DJI RC 2),https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-4-pro-fly-more-combo?id=100527486
EVI F10,https://pigu.lt/lt/kompiuterine-technika/dronai/evi-f10?id=111487521
4DRC F10 GPS,https://pigu.lt/lt/kompiuterine-technika/dronai/4drc-f10-gps?id=84169653
Dronas S17 4K,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-s17-4k?id=82343672
Dronas E88 Pro Max,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-e88-pro-max?id=84552712
EVI E100 PRO,https://pigu.lt/lt/kompiuterine-technika/dronai/evi-e100-pro?id=111500986
"Dronas ,,Memfis"", E95 PRO 350 m 1800 mAh",https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-memfis-e95-pro-350-m-1800?id=75499643
Yogasuper 4K,https://pigu.lt/lt/kompiuterine-technika/dronai/yogasuper-4k?id=79955082
E88 Pro 4k hd,https://pigu.lt/lt/kompiuterine-technika/dronai/e88-pro-4k-hd?id=95812512
Livman S9000,https://pigu.lt/lt/kompiuterine-technika/dronai/livman-s9000?id=89794071
Syma X35T 2.4G R/C,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x35t-24g-rc?id=83503035
S136 Mini 4K HD GPS,https://pigu.lt/lt/kompiuterine-technika/dronai/s136-mini-4k-hd-gps?id=84182957
Dronas Flying Ball,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-flying-ball?id=34827949
Dronas 4K HD GPS,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-4k-hd-gps?id=82257012
VisTiek 8s,https://pigu.lt/lt/kompiuterine-technika/dronai/vistiek-8s?id=88484696
Syma X15W,https://pigu.lt/lt/kompiuterine-technika/dronai/syma-x15w-24ghz-wi-fi-juodas?id=45459733
DJI Mini 3,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-3?id=68608746
E99 Pro Max 4K HD,https://pigu.lt/lt/kompiuterine-technika/dronai/e99-pro-max-4k-hd?id=84182973
DJI Mini 2 SE Fly More Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-2-se-fly-more-combo?id=70126081
Chubory F89,https://pigu.lt/lt/kompiuterine-technika/dronai/chubory-f89?id=83794155
DJI Mini SE Fly More Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-mini-se-fly-more-combo?id=47081757
GPS RC 5g bepilotis orlaivis UAV profesionalus keturkopterinis FPV su 4K kamera,https://pigu.lt/lt/kompiuterine-technika/dronai/gps-rc-5g-bepilotis-orlaivis-uav-profesionalus?id=49252629
Autel EVO Nano+,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-autel-evo-nano-standard-orange-cmos?id=52172024
DJI FPV Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-fpv-combo?id=38504498
DJI Air 3 Fly More Combo RC-N2,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-air-3-fly-more-combo-rc?id=75217347
Iso 11403,https://pigu.lt/lt/kompiuterine-technika/dronai/iso-11403?id=38106038
Dronas DJI Mavic 3 Thermal Enterprise,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-dji-mavic-3-thermal-enterprise?id=85293765
Tello Boost Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/tello-boost-combo-dronas?id=31542757
"Drone  Autel EVO Lite+ Standard Orange CMOS 1"" 20 MP",https://pigu.lt/lt/kompiuterine-technika/dronai/drone-autel-evo-lite-standard-orange-cmos?id=49440303
Overmax X-BEE,https://pigu.lt/lt/kompiuterine-technika/dronai/dronas-overmax-x-bee?id=33063966
DJI Matrice 0T/CP.EN.00000368.02,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-matrice-0tcpen0000036802?id=56699123
DJI Avata Pro-View Combo,https://pigu.lt/lt/kompiuterine-technika/dronai/dji-avata-pro-view-combo?id=57918643
